Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling,child_mortality_rate,immunization_avg,economic_strength,education_index,mortality_pressure
Latvia,2014,Developed,74.4,156.0,0.0,0.01,7.341895937891436,92.0,3.610917912644224,6.7,0.0,92.0,5.88,92.0,0.0953101798043248,9.663079409636527,14.505544397102453,2.2,2.2,0.822,16.0,0.0,92.0,7.943051274721225,13.152,156.09531017980433
Latvia,2013,Developed,74.1,161.0,0.0,10.37,5.019341870949898,94.0,0.0,6.2,0.0,94.0,5.67,94.0,0.0953101798043248,7.3351314045481315,12.267393495511758,2.2,2.2,0.814,15.4,0.0,94.0,5.9707969633021785,12.535599999999999,161.09531017980433
Latvia,2012,Developed,73.8,163.0,0.0,10.21,7.213047992789179,9.0,1.3862943611198906,59.8,0.0,91.0,5.91,91.0,0.0953101798043248,9.534151067089043,12.364442981501616,2.2,2.2,0.812,15.5,0.0,63.666666666666664,7.741730666476304,12.586,163.09531017980433
Latvia,2011,Developed,73.6,169.0,0.0,10.14,3.246818193617772,89.0,0.6931471805599453,59.4,0.0,92.0,6.1,92.0,0.0953101798043248,7.225255442872647,10.165082290224593,2.2,2.3,0.81,15.8,0.0,91.0,5.852456908726844,12.798000000000002,169.09531017980433
Latvia,2010,Developed,72.8,18.0,0.0,9.8,7.01298834371844,91.0,0.0,58.9,0.0,92.0,6.55,92.0,0.0953101798043248,9.334963910840672,12.6033577215479,2.2,2.3,0.815,16.0,0.0,91.66666666666667,7.6079955873351475,13.04,18.095310179804326
Latvia,2009,Developed,72.6,184.0,0.0,9.85,7.037575531336361,92.0,0.0,58.5,0.0,94.0,6.84,94.0,0.0953101798043248,9.410859820637477,14.57709645649647,2.3,2.3,0.821,16.4,0.0,93.33333333333333,7.726315912743368,13.464399999999998,184.09531017980433
Latvia,2008,Developed,71.9,199.0,0.0,11.84,5.538916612087795,93.0,1.3862943611198906,58.1,0.0,94.0,6.63,94.0,0.0953101798043248,9.70195450374309,14.593606698526616,2.3,2.4,0.819,16.3,0.0,93.66666666666667,7.945900738565591,13.3497,199.09531017980433
Latvia,2007,Developed,78.0,221.0,0.0,12.12,5.14742711291665,91.0,0.0,57.7,0.0,94.0,7.1,94.0,0.0953101798043248,7.275974559898705,10.013507197574675,2.4,2.4,0.814,16.2,0.0,93.0,5.922643291757545,13.186799999999998,221.09531017980433
Latvia,2006,Developed,75.0,229.0,0.0,10.4,7.003291648658149,94.0,2.079441541679836,57.4,0.0,96.0,6.8,96.0,0.0953101798043248,9.176677657293917,14.612277840540472,2.4,2.5,0.807,16.2,0.0,95.33333333333333,7.405578869436192,13.0734,229.09531017980433
Latvia,2005,Developed,76.0,216.0,0.0,9.92,4.4764903188018135,99.0,1.0986122886681098,57.0,0.0,99.0,6.37,99.0,0.0953101798043248,8.930592420974898,14.62145056599934,2.5,2.5,0.791,15.9,0.0,99.0,7.064098604991145,12.5769,216.09531017980433
Latvia,2004,Developed,71.0,26.0,0.0,8.81,4.394854473754129,98.0,0.0,56.6,0.0,99.0,6.51,99.0,0.0953101798043248,8.756652907215383,14.632256275767878,2.5,2.6,0.776,15.5,0.0,98.66666666666667,6.795162655999137,12.028,26.095310179804326
Latvia,2003,Developed,78.0,29.0,0.0,8.24,6.171835225300158,98.0,0.0,56.3,0.0,98.0,6.15,98.0,0.0953101798043248,8.544021461378266,14.64316940052768,2.6,2.6,0.761,15.2,0.0,98.0,6.50200033210886,11.5672,29.095310179804326
Latvia,2002,Developed,73.0,219.0,0.0,7.44,5.933456703928588,98.0,0.0,56.0,0.0,98.0,6.29,97.0,0.0953101798043248,8.326843318562746,12.35092595270922,2.7,2.7,0.746,14.8,0.0,97.66666666666667,6.211825115647809,11.0408,219.09531017980433
Latvia,2001,Developed,69.9,228.0,0.0,6.68,5.808968487789348,96.0,0.6931471805599453,55.7,0.0,97.0,6.17,97.0,0.0953101798043248,8.181399088810169,12.361870539383771,2.8,2.8,0.728,14.2,0.0,96.66666666666667,5.956058536653803,10.337599999999998,228.09531017980433
Latvia,2000,Developed,71.0,218.0,0.0,7.13,5.676812281722708,95.0,0.0,55.4,0.0,96.0,6.0,96.0,0.0953101798043248,8.117828824683656,12.37478535391621,2.8,2.8,0.716,13.7,0.0,95.66666666666667,5.812365438473497,9.809199999999999,218.09531017980433
Lebanon,2015,Developing,74.9,98.0,0.6931471805599453,3.77,0.0,81.0,3.688879454113936,66.1,0.6931471805599453,75.0,5.75,81.0,0.0953101798043248,6.7424475833117965,15.58220517866409,4.9,4.9,0.763,13.3,1.3862943611198906,79.0,5.144487506066901,10.1479,98.09531017980433
Lebanon,2014,Developing,74.8,99.0,0.6931471805599453,1.32,4.951431043782792,81.0,4.727387818712341,65.4,0.6931471805599453,75.0,6.39,81.0,0.0953101798043248,9.007301044630166,13.241532119193014,4.8,4.9,0.763,13.3,1.3862943611198906,79.0,6.872570697052817,10.1479,99.09531017980433
Lebanon,2013,Developing,74.9,97.0,0.6931471805599453,1.29,2.7444531422929948,81.0,7.474204806496124,64.9,0.6931471805599453,75.0,6.63,81.0,0.0953101798043248,6.742037300331668,13.176118339400436,4.8,4.8,0.766,13.3,1.3862943611198906,79.0,5.164400572054058,10.187800000000001,97.09531017980433
Lebanon,2012,Developing,75.0,93.0,0.6931471805599453,1.53,5.0248845094441705,81.0,2.302585092994046,64.4,0.6931471805599453,75.0,6.99,81.0,0.0953101798043248,9.081250151871991,13.105512190320324,4.8,4.8,0.763,13.3,1.3862943611198906,79.0,6.928993865878329,10.1479,93.09531017980433
Lebanon,2011,Developing,75.0,93.0,0.6931471805599453,1.57,6.728703589580114,81.0,2.302585092994046,64.0,0.6931471805599453,75.0,7.12,81.0,0.0953101798043248,9.0752037259072,15.3390351811987,4.7,4.7,0.758,13.2,1.3862943611198906,79.0,6.879004424237658,10.0056,93.09531017980433
Lebanon,2010,Developing,74.9,94.0,0.6931471805599453,1.58,6.692574483859991,81.0,2.5649493574615367,63.5,0.6931471805599453,75.0,7.19,81.0,0.0953101798043248,9.078501976736774,15.282726163807911,4.7,4.7,0.752,13.3,1.3862943611198906,79.0,6.827033486506054,10.0016,94.09531017980433
Lebanon,2009,Developing,74.7,95.0,0.6931471805599453,1.62,2.212701261545281,81.0,3.1354942159291497,63.0,0.6931471805599453,75.0,7.42,81.0,0.0953101798043248,4.4458095344640345,15.24657678259114,4.7,4.7,0.746,13.2,1.3862943611198906,79.0,3.3165739127101697,9.847199999999999,95.09531017980433
Lebanon,2008,Developing,74.5,98.0,0.6931471805599453,1.67,4.250482532079801,81.0,3.218875824868201,62.5,0.6931471805599453,75.0,8.7,81.0,0.0953101798043248,6.570568849986255,12.926708525982493,4.7,4.7,0.74,13.1,1.3862943611198906,79.0,4.862220948989829,9.693999999999999,98.09531017980433
Lebanon,2007,Developing,74.4,98.0,0.6931471805599453,1.72,2.2932346301520803,8.0,5.924255797414532,61.9,0.6931471805599453,75.0,8.9,8.0,0.0953101798043248,6.422063008064634,13.094924346858411,4.7,4.6,0.731,12.9,1.3862943611198906,30.333333333333332,4.694528058895247,9.4299,98.09531017980433
Lebanon,2006,Developing,74.1,1.0,0.6931471805599453,1.82,6.283349468018527,78.0,6.863803391452954,61.4,0.6931471805599453,75.0,8.83,78.0,0.0953101798043248,8.58926433163544,10.730641012943806,4.7,4.6,0.733,13.2,1.3862943611198906,77.0,6.295930755088777,9.6756,1.0953101798043248
Lebanon,2005,Developing,73.9,11.0,0.6931471805599453,1.94,6.447391551896717,77.0,6.428105272684596,6.8,0.6931471805599453,74.0,8.42,77.0,0.0953101798043248,8.58306356730389,15.198512755856846,4.7,4.6,0.0,13.7,1.3862943611198906,76.0,0.0,0.0,11.095310179804326
Lebanon,2004,Developing,73.7,13.0,0.6931471805599453,2.1,6.428689085754386,75.0,5.365976015021851,6.2,0.6931471805599453,74.0,8.91,75.0,0.0953101798043248,8.598814386776175,15.167024015374546,4.7,4.6,0.0,14.2,1.3862943611198906,74.66666666666667,0.0,0.0,13.095310179804326
Lebanon,2003,Developing,73.5,15.0,0.6931471805599453,2.19,6.270832770972506,74.0,6.267200548541362,59.7,0.6931471805599453,74.0,9.3,74.0,0.0953101798043248,8.599080909856324,12.825209926050247,4.8,4.7,0.0,14.8,1.3862943611198906,74.0,0.0,0.0,15.095310179804326
Lebanon,2002,Developing,73.2,17.0,0.6931471805599453,1.98,4.264538407775875,77.0,3.610917912644224,59.1,0.6931471805599453,77.0,1.5,77.0,0.0953101798043248,8.601092187519464,15.07477747272934,4.8,4.7,0.0,15.2,1.3862943611198906,77.0,0.0,0.0,17.095310179804326
Lebanon,2001,Developing,73.0,11.0,0.6931471805599453,2.19,6.23754994341054,8.0,2.19722457733622,58.6,0.6931471805599453,8.0,1.9,8.0,0.0953101798043248,8.56676830438512,15.02740986440464,4.9,4.7,0.0,15.0,1.3862943611198906,8.0,0.0,0.0,11.095310179804326
Lebanon,2000,Developing,72.7,112.0,0.6931471805599453,2.26,6.00484449356579,83.0,1.791759469228055,57.9,0.6931471805599453,83.0,1.86,83.0,0.0953101798043248,8.582219085643247,14.98965292615952,4.9,4.8,0.0,14.9,1.3862943611198906,83.0,0.0,0.0,112.09531017980433
Lesotho,2015,Developing,53.7,484.0,1.6094379124341005,3.77,0.0,93.0,0.0,32.6,1.9459101490553128,9.0,5.75,93.0,2.33214389523559,5.163807952959747,14.59237645063761,5.5,5.3,0.495,10.7,3.555348061489413,65.0,2.5560849367150746,5.2965,486.3321438952356
Lesotho,2014,Developing,52.1,522.0,1.6094379124341005,0.01,5.094534013177475,93.0,0.0,32.0,1.9459101490553128,9.0,1.62,93.0,2.341805806147327,7.0697373963220445,14.579016476790304,5.8,5.6,0.491,10.8,3.555348061489413,65.0,3.4712410615941236,5.3028,524.3418058061474
Lesotho,2013,Developing,52.1,518.0,1.6094379124341005,0.01,5.039185916450545,93.0,6.248042874508429,31.4,1.9459101490553128,9.0,11.7,93.0,2.360854001118021,7.087685228161152,14.565681532192167,6.1,5.9,0.484,11.1,3.555348061489413,65.0,3.430439650429997,5.3724,520.360854001118
Lesotho,2012,Developing,52.2,513.0,1.6094379124341005,0.01,5.130696616633167,95.0,5.19295685089021,3.8,1.9459101490553128,93.0,11.14,95.0,2.302585092994046,7.156579052600633,12.577391344401285,6.4,6.2,0.479,11.0,3.555348061489413,94.33333333333333,3.428001366195703,5.269,515.302585092994
Lesotho,2011,Developing,52.3,52.0,1.6094379124341005,2.39,5.282316284314224,96.0,5.153291594497779,3.2,1.9459101490553128,95.0,11.79,96.0,2.4423470353692043,7.21036364548372,12.48433675789432,6.8,6.6,0.469,11.0,3.555348061489413,95.66666666666667,3.3816605497318646,5.159,54.4423470353692
Lesotho,2010,Developing,51.1,527.0,1.6094379124341005,2.71,5.049026174572083,93.0,7.819636302367592,29.7,1.9459101490553128,92.0,1.87,93.0,2.667228206581955,7.068395246335635,10.108548596299572,7.2,7.0,0.464,10.9,3.555348061489413,92.66666666666667,3.2797353942997347,5.057600000000001,529.667228206582
Lesotho,2009,Developing,49.4,566.0,1.6094379124341005,2.75,4.656950856988363,91.0,0.0,29.2,1.9459101490553128,89.0,9.8,91.0,2.954910279033736,6.828860254385023,9.995610841411931,7.6,7.4,0.453,10.8,3.555348061489413,90.33333333333333,3.0934736952364155,4.8924,568.9549102790337
Lesotho,2008,Developing,47.8,592.0,1.791759469228055,2.75,4.531031896728657,88.0,0.0,28.8,1.9459101490553128,86.0,8.85,88.0,3.342861804649192,6.841004780425328,12.206042645080164,8.0,7.8,0.447,10.7,3.737669618283368,87.33333333333333,3.0579291368501216,4.7829,595.3428618046491
Lesotho,2007,Developing,46.2,633.0,1.6094379124341005,2.69,2.3208499866228194,9.0,1.0986122886681098,28.3,1.9459101490553128,87.0,8.47,88.0,3.4339872044851463,6.823756867903228,14.499762291085847,8.4,8.3,0.44,10.6,3.555348061489413,61.333333333333336,3.0024530218774204,4.664,636.4339872044851
Lesotho,2006,Developing,45.3,654.0,1.791759469228055,2.61,4.278827338702971,91.0,0.6931471805599453,27.9,1.9459101490553128,88.0,7.12,89.0,3.55820113047182,6.820862899275686,14.491340150957528,8.8,8.7,0.437,10.7,3.737669618283368,89.33333333333333,2.980717086983475,4.6758999999999995,657.5582011304718
Lesotho,2005,Developing,44.5,675.0,1.791759469228055,2.67,4.075903864918096,87.0,0.0,27.4,1.9459101490553128,88.0,6.3,89.0,3.5779478934066544,6.76151062775297,14.483106057039809,9.3,9.2,0.437,10.7,3.737669618283368,88.0,2.9547801443280477,4.6758999999999995,678.5779478934066
Lesotho,2004,Developing,44.8,666.0,1.791759469228055,1.8,4.232853809867962,6.0,3.4657359027997265,26.9,2.079441541679836,89.0,6.96,9.0,3.572345637857985,6.662512572208451,14.47496082108194,9.7,9.7,0.439,10.7,3.871201010907891,34.666666666666664,2.92484301919951,4.697299999999999,669.572345637858
Lesotho,2003,Developing,45.5,648.0,1.791759469228055,1.99,1.840692804259161,17.0,0.6931471805599453,26.4,2.079441541679836,9.0,7.13,9.0,3.5496173867804286,4.168775847580665,12.16471925984664,1.2,1.1,0.44,10.5,3.871201010907891,11.666666666666666,1.8342613729354929,4.62,651.5496173867805
Lesotho,2002,Developing,46.4,622.0,1.791759469228055,2.95,1.511731035043243,91.0,0.0,25.9,2.079441541679836,84.0,6.91,84.0,3.5115454388310208,3.889653666945253,12.16687953199602,1.6,1.6,0.446,10.4,3.871201010907891,86.33333333333333,1.7347855354575827,4.6384,625.511545438831
Lesotho,2001,Developing,47.8,586.0,1.791759469228055,2.86,3.6781185150842153,91.0,5.384495062789089,25.4,2.079441541679836,78.0,7.53,78.0,3.471966452550362,6.084087446679693,14.44994541210488,11.1,11.1,0.443,10.3,3.871201010907891,82.33333333333333,2.695250738879104,4.5629,589.4719664525504
Lesotho,2000,Developing,49.3,543.0,1.791759469228055,3.1,3.429660588488907,91.0,6.493753839851686,24.9,2.079441541679836,82.0,6.92,83.0,3.427514689979529,6.165039185066309,14.440753559910346,11.5,11.6,0.445,9.6,3.871201010907891,85.33333333333333,2.7434424373545077,4.272,546.4275146899795
Liberia,2015,Developing,61.4,259.0,2.19722457733622,3.77,0.0,52.0,6.966967138613983,27.3,2.4849066497880004,52.0,5.75,52.0,0.6418538861723948,6.116746440363833,15.31950395121235,6.5,6.4,0.427,9.9,4.68213122712422,52.0,2.6118507300353566,4.2273000000000005,259.6418538861724
Liberia,2014,Developing,58.1,329.0,2.19722457733622,0.01,4.014109619975461,5.0,3.555348061489413,26.7,2.4849066497880004,49.0,1.4,5.0,0.6418538861723948,6.130063146540329,12.993934373995524,6.7,6.5,0.426,9.9,4.68213122712422,19.666666666666668,2.61140690042618,4.2174000000000005,329.6418538861724
Liberia,2013,Developing,61.1,258.0,2.302585092994046,0.01,3.829704409117005,76.0,0.0,26.1,2.4849066497880004,75.0,9.25,76.0,0.7419373447293773,6.120566006174876,15.270932581486411,6.8,6.7,0.419,9.8,4.787491742782047,75.66666666666667,2.564517156587273,4.1062,258.74193734472937
Liberia,2012,Developing,67.0,261.0,2.302585092994046,0.01,3.893836931501209,8.0,3.784189633918261,25.6,2.5649493574615367,8.0,1.19,8.0,0.7884573603642702,6.031554973297369,15.246195897198966,7.0,6.9,0.416,9.6,4.867534450455583,8.0,2.5091268688917054,3.9936,261.78845736036425
Liberia,2011,Developing,62.0,266.0,2.302585092994046,3.72,4.118168205660799,77.0,5.634789603169249,25.0,2.5649493574615367,77.0,11.23,77.0,0.9162907318741552,5.941984300261261,10.761470975549008,7.2,7.0,0.406,9.5,4.867534450455583,77.0,2.4124456259060723,3.857,266.91629073187414
Liberia,2010,Developing,59.7,272.0,2.302585092994046,3.64,3.759117114263248,47.0,7.696667081526462,24.5,2.6390573296152584,71.0,11.87,7.0,1.029619417181158,5.794311454841353,15.188751593919855,7.4,7.2,0.403,9.6,4.941642422609304,41.666666666666664,2.3351075163010653,3.8688000000000002,273.02961941718115
Liberia,2009,Developing,59.2,277.0,2.3978952727983707,3.75,1.88588261979185,64.0,1.9459101490553128,24.0,2.6390573296152584,84.0,14.39,81.0,1.1314021114911006,3.5458023890367043,15.153540978934585,7.6,7.4,0.4,9.7,5.0369526024136295,76.33333333333333,1.4183209556146819,3.88,278.1314021114911
Liberia,2008,Developing,58.6,281.0,2.3978952727983707,3.88,3.7143873627966935,64.0,0.6931471805599453,23.4,2.70805020110221,79.0,11.83,75.0,1.2237754316221157,5.45368439204117,15.113791403757972,7.7,7.6,0.394,9.8,5.105945473900581,72.66666666666667,2.148751650464221,3.8612000000000006,282.22377543162213
Liberia,2007,Developing,57.9,286.0,2.3978952727983707,4.03,1.5447712309776798,91.0,0.6931471805599453,22.9,2.70805020110221,67.0,1.24,65.0,1.33500106673234,3.1078695887470813,15.071961859047873,7.9,7.8,0.383,9.9,5.105945473900581,74.33333333333333,1.1903140524901321,3.7917,287.33500106673233
Liberia,2006,Developing,56.7,32.0,2.4849066497880004,4.05,2.8213396904029646,91.0,3.044522437723423,22.4,2.772588722239781,66.0,1.9,6.0,1.3862943611198906,5.192556715291082,15.03215444398734,8.1,8.1,0.377,10.0,5.2574953720277815,54.333333333333336,1.957593881664738,3.77,33.38629436111989
Liberia,2005,Developing,55.3,316.0,2.5649493574615367,4.19,3.1525859311860085,91.0,2.19722457733622,22.0,2.833213344056216,66.0,8.4,6.0,1.410986973710262,5.133727199400091,12.695032956125395,8.3,8.3,0.372,10.1,5.398162701517753,54.333333333333336,1.9097465181768336,3.7571999999999997,317.41098697371024
Liberia,2004,Developing,54.0,329.0,2.5649493574615367,4.24,2.936974767965712,91.0,1.6094379124341005,21.5,2.8903717578961645,47.0,8.77,31.0,1.4350845252893227,5.013599263196823,14.971263760319204,8.5,8.5,0.335,10.2,5.455321115357702,56.333333333333336,1.6795557531709358,3.417,330.4350845252893
Liberia,2003,Developing,50.0,42.0,2.6390573296152584,4.21,2.3756914240870928,91.0,4.962844630259907,21.1,2.9444389791664403,49.0,3.44,35.0,1.4350845252893227,4.901523439846937,14.95213577943047,8.7,8.7,0.373,10.3,5.583496308781699,58.333333333333336,1.8282682430629074,3.8419000000000003,43.43508452528932
Liberia,2002,Developing,56.0,371.0,2.6390573296152584,4.27,2.435748705495749,91.0,4.882801922586371,2.7,2.995732273553991,51.0,5.43,39.0,1.410986973710262,5.183384442337635,12.801783387398643,8.8,8.9,0.376,10.4,5.634789603169249,60.333333333333336,1.9489525503189509,3.9104,372.41098697371024
Liberia,2001,Developing,51.5,333.0,2.70805020110221,4.4,2.874774559309018,91.0,7.22983877815125,2.4,3.044522437723423,54.0,6.41,42.0,1.410986973710262,5.165822849325231,14.911162803357003,9.0,9.0,0.386,10.5,5.752572638825633,62.333333333333336,1.9940076198395391,4.053,334.41098697371024
Liberia,2000,Developing,51.9,39.0,2.70805020110221,4.46,2.579996914503684,91.0,8.695841342843883,2.2,3.044522437723423,56.0,5.91,46.0,1.410986973710262,5.217188647836265,14.874870106299571,9.2,9.2,0.338,8.7,5.752572638825633,64.33333333333333,1.7634097629686576,2.9406,40.410986973710266
Libya,2015,Developing,72.7,138.0,0.6931471805599453,3.77,0.0,97.0,4.418840607796598,64.8,1.0986122886681098,97.0,5.75,97.0,0.0953101798043248,7.128513323636497,14.155425433327226,5.8,5.5,0.719,13.4,1.791759469228055,97.0,5.125401079694641,9.6346,138.09531017980433
Libya,2014,Developing,72.4,143.0,1.0986122886681098,0.01,0.0,94.0,5.921578419643816,63.8,1.0986122886681098,94.0,4.97,94.0,0.0953101798043248,7.128513323636497,14.155425433327226,5.7,5.5,0.73,13.4,2.1972245773362196,94.0,5.203814726254643,9.782,143.09531017980433
Libya,2013,Developing,72.9,134.0,1.0986122886681098,0.01,0.0,96.0,0.0,62.8,1.0986122886681098,96.0,4.33,96.0,0.0953101798043248,7.128513323636497,14.155425433327226,5.7,5.5,0.735,13.4,2.1972245773362196,96.0,5.239457292872825,9.849,134.09531017980433
Libya,2012,Developing,72.9,133.0,1.0986122886681098,0.01,0.0,98.0,5.771441123130016,61.8,1.0986122886681098,98.0,4.3,98.0,0.0953101798043248,7.128513323636497,14.155425433327226,5.6,5.4,0.706,13.7,2.1972245773362196,98.0,5.032730406487366,9.672199999999998,133.09531017980433
Libya,2011,Developing,71.3,161.0,1.0986122886681098,0.01,3.6140393510177495,98.0,0.0,6.9,1.0986122886681098,98.0,4.77,98.0,0.0953101798043248,6.334255056340143,14.155425433327226,5.6,5.4,0.756,14.0,2.1972245773362196,98.0,4.788696822593148,10.584,161.09531017980433
Libya,2010,Developing,72.8,132.0,1.0986122886681098,0.01,3.97975533268294,98.0,0.0,59.9,1.0986122886681098,98.0,3.5,98.0,0.0953101798043248,7.1013152558279735,14.155425433327226,5.6,5.4,0.755,14.3,2.1972245773362196,98.0,5.36149301815012,10.7965,132.09531017980433
Libya,2009,Developing,72.7,132.0,1.0986122886681098,0.01,4.167466499129001,98.0,5.799092654460526,59.0,1.0986122886681098,98.0,3.16,98.0,0.0953101798043248,7.168559504143924,14.155425433327226,5.6,5.4,0.757,14.6,2.1972245773362196,98.0,5.42659954463695,11.0522,132.09531017980433
Libya,2008,Developing,72.6,132.0,1.0986122886681098,0.01,6.279777671342197,98.0,2.19722457733622,58.2,1.0986122886681098,98.0,2.4,98.0,0.0953101798043248,9.5748089217176,14.155425433327226,5.5,5.4,0.757,14.8,2.1972245773362196,98.0,7.248130353740223,11.2036,132.09531017980433
Libya,2007,Developing,72.5,132.0,1.0986122886681098,0.01,4.023187038851551,98.0,4.0943445622221,57.4,1.3862943611198906,98.0,2.63,98.0,0.0953101798043248,7.038403302440208,14.155425433327226,5.5,5.4,0.756,15.1,2.4849066497880004,98.0,5.321032896644797,11.4156,132.09531017980433
Libya,2006,Developing,72.2,134.0,1.0986122886681098,0.01,6.20337593519282,98.0,0.6931471805599453,56.7,1.3862943611198906,98.0,2.51,98.0,0.0953101798043248,9.14270238771486,14.155425433327226,5.5,5.4,0.752,15.4,2.4849066497880004,98.0,6.875312195561574,11.5808,134.09531017980433
Libya,2005,Developing,71.9,138.0,1.0986122886681098,0.01,6.159739374323211,97.0,5.680172609017068,56.0,1.3862943611198906,98.0,2.71,98.0,0.0953101798043248,9.008513209853056,14.155425433327226,5.5,5.4,0.748,15.7,2.4849066497880004,97.66666666666667,6.738367880970086,11.743599999999999,138.09531017980433
